key,E1,E2,E3,G12,G23,G13
adjacency_matrix_12_2_4_5_6_7_8_9_13_15_18_19_20,107.895883948662,136.604118983417,82.844869082272,23.5324720027251,23.5324720027251,23.5324720027251
adjacency_matrix_12_2_4_5_6_7_9_10_11_12_13_15_20,113.890493320586,143.272032062572,80.8261588322467,22.489693067358,22.489693067358,22.489693067358
adjacency_matrix_12_2_4_5_6_7_9_10_11_13_15_19_20,113.935721948915,143.363912204334,80.1952202714186,22.6123083001594,22.6123083001594,22.6123083001594
adjacency_matrix_12_2_4_5_6_8_10_11_12_13_16_17_20,121.412698896803,127.538209744893,106.645213226639,23.6741406861805,23.6741406861805,23.6741406861805
adjacency_matrix_12_2_4_5_6_8_10_11_13_14_15_16_19,117.142359694232,123.684950124915,94.7366905879557,24.6020426103631,24.6020426103631,24.6020426103631
adjacency_matrix_12_2_4_5_6_8_9_10_11_13_14_19_20,125.871172588917,126.127064142402,80.0048250536893,23.6701596043727,23.6701596043727,23.6701596043727
adjacency_matrix_12_2_4_5_6_8_9_10_11_13_16_17_18,116.961457001233,130.562495047027,103.104523892283,24.5440817329201,24.5440817329201,24.5440817329201
adjacency_matrix_12_2_4_5_6_8_9_10_11_14_16_17_20,128.006998357185,110.67884056517,111.499446445603,23.2834353351355,23.2834353351355,23.2834353351355
adjacency_matrix_12_2_4_5_6_8_9_10_12_14_16_18_19,117.636809745868,99.5948199644208,99.6934068846624,25.0404424154962,25.0404424154962,25.0404424154962
adjacency_matrix_12_2_4_5_6_8_9_11_12_13_14_17_18,100.0197714922,143.835061244993,83.4095187216517,23.4740125131357,23.4740125131357,23.4740125131357
adjacency_matrix_12_2_4_5_6_8_9_11_12_13_16_18_20,105.984182328633,129.470105198241,105.54784757721,24.0868959093942,24.0868959093942,24.0868959093942
adjacency_matrix_12_2_4_5_6_9_10_11_12_13_16_18_19,98.3259282074297,129.830994934392,98.7765816360351,24.3987865588329,24.3987865588329,24.3987865588329
adjacency_matrix_12_2_4_5_6_9_10_11_13_14_16_17_19,96.602775590656,136.46769736608,105.309766853625,23.8281261251401,23.8281261251401,23.8281261251401
adjacency_matrix_12_2_4_5_6_9_10_11_14_15_17_18_19,107.736871672302,125.300541974247,87.1611165070663,23.2692263281457,23.2692263281457,23.2692263281457
adjacency_matrix_12_2_4_5_6_9_12_13_14_15_16_17_18,66.5985598798681,137.895020578664,109.467877000909,24.2054711245626,24.2054711245626,24.2054711245626
adjacency_matrix_12_2_4_5_6_9_13_14_15_16_17_19_20,73.3353270859218,136.717333636241,115.622950056489,23.5670071885692,23.5670071885692,23.5670071885692
adjacency_matrix_12_2_4_5_7_8_10_11_12_13_14_15_19,128.214766222884,134.613210571841,72.458059291695,23.9388526600403,23.9388526600403,23.9388526600403
adjacency_matrix_12_2_4_5_7_8_10_11_12_13_15_17_20,131.664733932768,138.955662330799,85.134900548312,22.4646888815988,22.4646888815988,22.4646888815988
adjacency_matrix_12_2_4_5_7_8_10_11_14_15_16_17_18,127.719475246059,117.357771831029,101.513115300225,22.9629361409747,22.9629361409747,22.9629361409747
adjacency_matrix_12_2_4_5_7_8_10_11_15_16_17_18_20,134.189159261098,117.138630631283,109.333805411969,22.6789131510208,22.6789131510208,22.6789131510208
adjacency_matrix_12_2_4_5_7_8_10_12_13_14_17_19_20,125.150454378885,131.927204827902,85.4931420767332,23.1870993493645,23.1870993493645,23.1870993493645
adjacency_matrix_12_2_4_5_7_8_10_12_14_16_17_18_20,127.678460581859,110.408685533351,110.403793998746,23.1840829602375,23.1840829602375,23.1840829602375
adjacency_matrix_12_2_4_5_7_8_11_12_13_15_16_17_18,102.895466423562,141.843976926977,103.158395169271,23.0441826794505,23.0441826794505,23.0441826794505
adjacency_matrix_12_2_4_5_7_8_11_12_14_15_17_18_20,123.992781040317,133.169829519739,93.0373906146837,21.3162990087289,21.3162990087289,21.3162990087289
adjacency_matrix_12_2_4_5_7_8_9_10_11_13_14_15_16,123.104370096194,129.218238551577,93.6596371890737,24.0547504172246,24.0547504172246,24.0547504172246
adjacency_matrix_12_2_4_5_7_8_9_10_12_13_14_18_20,125.838122278876,125.874810852763,79.8902386123074,23.6521870572954,23.6521870572954,23.6521870572954
adjacency_matrix_12_2_4_5_7_8_9_10_13_15_16_18_19,116.438449891602,123.27248647195,95.4565017917578,24.5071230889348,24.5071230889348,24.5071230889348
adjacency_matrix_12_2_4_5_7_8_9_10_14_16_17_18_19,121.243221803504,110.805827152944,103.927762526694,23.6607108816237,23.6607108816237,23.6607108816237
adjacency_matrix_12_2_4_5_7_8_9_11_13_16_17_18_20,110.081090427208,141.495501333892,110.08109042721,22.8873569565508,22.8873569565508,22.8873569565508
adjacency_matrix_12_2_4_5_7_8_9_14_15_16_17_19_20,108.566568544892,115.662407186533,116.8548323795,22.6459837722309,22.6459837722309,22.6459837722309
adjacency_matrix_12_2_4_5_7_9_10_11_12_15_16_17_18,108.045413999893,124.565441678096,109.177700378658,22.5175420193401,22.5175420193401,22.5175420193401
adjacency_matrix_12_2_4_5_7_9_10_12_14_15_16_18_20,109.858783953888,110.675286078907,110.81492728195,23.3568103426978,23.3568103426978,23.3568103426978
adjacency_matrix_12_2_4_5_8_10_11_12_13_14_15_17_20,125.625649879558,132.542247304752,85.6646003127115,23.0642577299412,23.0642577299412,23.0642577299412
adjacency_matrix_12_2_4_5_8_9_10_11_12_14_16_17_19,121.243221803502,110.805827152943,103.927762526695,23.6607108816237,23.6607108816237,23.6607108816237
