key,E1,E2,E3,G12,G23,G13
adjacency_matrix_10_1_2_4_7_9_10_11_14_19_20,137.675632296522,126.46470989107,91.3097647214098,20.2112690696635,20.2112690696635,20.2112690696635
adjacency_matrix_10_1_2_4_7_9_10_12_16_19_20,118.478095518228,108.949991163117,119.286163415715,21.6422393590328,21.6422393590328,21.6422393590328
adjacency_matrix_10_1_2_4_7_9_11_13_15_17_18,88.1168951202088,169.998808611902,88.116895120211,19.8424297331372,19.8424297331372,19.8424297331372
adjacency_matrix_10_1_2_4_8_10_11_12_13_14_18,127.371276792831,127.610329160037,74.3826891294601,22.8174718210635,22.8174718210635,22.8174718210635
adjacency_matrix_10_1_2_4_8_10_13_14_15_18_20,127.207123686383,119.758541364003,85.4040838538156,23.0034865601821,23.0034865601821,23.0034865601821
adjacency_matrix_10_1_2_4_8_10_13_16_17_18_19,115.505664284747,122.670258647257,106.917153944652,23.5533987531817,23.5533987531817,23.5533987531817
adjacency_matrix_10_1_2_4_8_11_13_15_17_19_20,113.700338107978,145.726232656288,94.1154928975728,21.1703242361341,21.1703242361341,21.1703242361341
adjacency_matrix_10_1_2_4_8_12_13_14_16_18_20,101.853676758836,121.517608223474,110.37735026951,22.8243887183897,22.8243887183897,22.8243887183897
adjacency_matrix_10_1_2_4_8_9_10_11_12_17_19,137.709944638273,113.67219882169,85.7770127415683,21.7234449484957,21.7234449484957,21.7234449484957
adjacency_matrix_10_1_2_4_8_9_10_11_16_19_20,138.132933081457,101.418517390762,110.242534730105,22.4809485929466,22.4809485929466,22.4809485929466
adjacency_matrix_10_1_2_4_8_9_11_12_14_18_19,117.176785866821,116.830081920126,83.0125211532337,21.8194354617533,21.8194354617533,21.8194354617533
adjacency_matrix_10_1_2_4_8_9_11_12_16_17_18,107.953121266823,118.825239987781,117.740589184696,21.6788713973651,21.6788713973651,21.6788713973651
adjacency_matrix_10_1_2_4_8_9_11_13_15_16_17,100.876679665824,137.761011437593,110.545121155084,22.345712645825,22.345712645825,22.345712645825
adjacency_matrix_10_1_2_4_8_9_11_14_15_18_19,116.441279558883,116.664461340558,79.1129183472265,21.3223512698441,21.3223512698441,21.3223512698441
adjacency_matrix_10_1_2_4_8_9_12_13_14_18_19,96.3943824496764,129.343223737111,76.9552994147773,22.8246997190753,22.8246997190753,22.8246997190753
adjacency_matrix_10_1_2_4_8_9_12_16_17_19_20,108.619662451799,108.740382445685,128.41397731554,21.5015716534766,21.5015716534766,21.5015716534766
adjacency_matrix_10_1_2_4_9_10_11_12_13_15_20,114.93935521954,137.90216884853,85.2072641004029,21.4946585584727,21.4946585584727,21.4946585584727
adjacency_matrix_10_1_2_4_9_10_11_13_16_18_19,101.824717269551,129.806233067556,102.210624645205,22.770544443552,22.770544443552,22.770544443552
adjacency_matrix_10_1_2_4_9_11_13_14_15_18_19,77.9731825325283,151.237506991421,75.7418100953528,21.3483197291742,21.3483197291742,21.3483197291742
adjacency_matrix_10_1_2_5_10_11_13_14_15_19_20,128.540242444943,117.0600438143,92.7805638578965,21.1816062651943,21.1816062651943,21.1816062651943
adjacency_matrix_10_1_2_5_11_12_13_14_15_18_20,96.5993032877331,128.660290507488,95.4264396511512,19.4883172439135,19.4883172439135,19.4883172439135
adjacency_matrix_10_1_2_5_12_13_14_16_17_18_20,81.2121326975508,115.843708308333,135.253085243676,20.4337512819468,20.4337512819468,20.4337512819468
adjacency_matrix_10_1_2_5_6_10_11_12_14_15_16,117.139635792898,79.618388805288,115.744145339061,21.2486468862552,21.2486468862552,21.2486468862552
adjacency_matrix_10_1_2_5_6_10_11_12_14_15_17,128.660290507487,95.4264396511499,96.5993032877326,19.4883172439135,19.4883172439135,19.4883172439135
adjacency_matrix_10_1_2_5_6_10_11_12_15_16_19,115.857640424508,83.7299025326846,116.388631723444,21.6683639818259,21.6683639818259,21.6683639818259
adjacency_matrix_10_1_2_5_6_10_11_13_17_19_20,124.829159532943,124.72429681787,101.372019809935,20.0570687765661,20.0570687765661,20.0570687765661
adjacency_matrix_10_1_2_5_6_7_10_12_13_18_20,128.340688123577,116.39933606912,95.0345343716766,21.2884246152218,21.2884246152218,21.2884246152218
adjacency_matrix_10_1_2_5_6_7_10_12_15_16_17,114.187327647623,90.6444474765062,125.530711352054,20.2233674846912,20.2233674846912,20.2233674846912
adjacency_matrix_10_1_2_5_6_7_10_13_15_19_20,125.603215661805,114.592597844912,91.1150603658248,20.8164899518362,20.8164899518362,20.8164899518362
adjacency_matrix_10_1_2_5_6_7_8_10_16_18_20,148.729903002838,76.9627831840831,116.643640588799,22.0412142269138,22.0412142269138,22.0412142269138
adjacency_matrix_10_1_2_5_6_7_8_16_17_19_20,126.032697560093,90.9435334856378,135.824158916915,20.3707009377275,20.3707009377275,20.3707009377275
adjacency_matrix_10_1_2_5_6_7_8_9_12_18_20,145.112813513344,88.8623699937087,103.557913433827,21.4353597007949,21.4353597007949,21.4353597007949
adjacency_matrix_10_1_2_5_6_7_8_9_16_17_18,118.624267431557,96.2932700112,129.319559180492,22.3287905864207,22.3287905864207,22.3287905864207
adjacency_matrix_10_1_2_5_6_7_8_9_16_18_20,130.546708013662,83.6031467458196,129.936074569331,22.2985991052614,22.2985991052614,22.2985991052614
adjacency_matrix_10_1_2_5_6_7_9_11_15_17_19,110.446860327595,126.207209333731,110.446860327594,17.9702569520658,17.9702569520658,17.9702569520658
adjacency_matrix_10_1_2_5_6_7_9_12_14_15_18,100.656472793353,100.656472793354,102.878536130775,21.5928046238699,21.5928046238699,21.5928046238699
adjacency_matrix_10_1_2_5_6_7_9_12_14_15_19,100.831259124758,100.831259124753,100.831259124757,21.5438050069246,21.5438050069246,21.5438050069246
adjacency_matrix_10_1_2_5_6_8_10_12_14_17_20,150.18435898686,74.3751375496071,96.7321992378167,20.5305166701461,20.5305166701461,20.5305166701461
adjacency_matrix_10_1_2_5_6_8_11_12_14_16_19,117.287771652219,77.3756262809941,117.287771652222,21.127993559957,21.127993559957,21.127993559957
adjacency_matrix_10_1_2_5_6_8_12_15_16_17_18,105.625480771099,81.2680826206591,126.075352004689,21.4907941664941,21.4907941664941,21.4907941664941
adjacency_matrix_10_1_2_5_6_8_13_14_16_18_19,101.146283679682,99.6967136778545,109.83588268356,22.8451834359909,22.8451834359909,22.8451834359909
adjacency_matrix_10_1_2_5_6_8_13_15_16_18_20,111.206796526472,100.437875620669,120.034562545172,22.4868805541306,22.4868805541306,22.4868805541306
adjacency_matrix_10_1_2_5_6_8_9_10_11_15_19,150.92125618671,78.1236221138293,78.4662599695395,21.8573080827463,21.8573080827463,21.8573080827463
adjacency_matrix_10_1_2_5_6_8_9_10_12_13_20,139.096829552902,96.4955094194407,87.2748592762031,22.2585283616102,22.2585283616102,22.2585283616102
adjacency_matrix_10_1_2_5_6_8_9_11_12_13_19,116.811107801054,115.22225704916,82.39303841088,21.3494761079805,21.3494761079805,21.3494761079805
